PageTitle;PageID;RevisionID;Time(calendar);Time(milliseconds);InteractionType;WordCount;IsAnonymous;ActiveUser;TargetAuthor;UndoTarget;RedoTarget
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;22;0;"Tannin";"207.225.20.102";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;19;0;"Tannin";"Mav";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;14;0;"Tannin";"Pizza Puzzle";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;30;0;"Tannin";"JD Jacobson";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"FvdP";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;928;0;"Tannin";"Hephaestos";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;6;0;"Tannin";"82.64.203.65";"Jumpy~enwiki";"82.64.203.65"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Brion VIBBER";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Stephen C. Carlson";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"68.6.96.140";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;28;0;"Tannin";"216.192.143.2";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"Dietary Fiber";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;4;0;"Tannin";"The Anome";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;72;0;"Tannin";"Lir";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;7;0;"Tannin";"SH~enwiki";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"Chuck SMITH";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"66.72.60.185";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"Vzbs34";"Jumpy~enwiki";"Dysprosia"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;7;0;"Tannin";"128.32.172.179";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;4;0;"Tannin";"Reddi";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;15;0;"Tannin";"Jiang";"Jumpy~enwiki";"Jiang"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;341;0;"Tannin";"Daniel Quinlan";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"KF";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;22;0;"Tannin";"Jiang";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"24.48.188.50";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;8;0;"Tannin";"Ryan Cable";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"Islandboy99";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;6;0;"Tannin";"67.122.15.11";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;3;0;"Tannin";"Ram-Man";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;11;0;"Tannin";"195.92.168.166";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;5;0;"Tannin";"64.26.98.90";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Stormwriter";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;5;0;"Tannin";"209.86.249.113";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;56;0;"Tannin";"216.229.90.232";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;7;0;"Tannin";"Fonzy";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"152.163.253.102";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;37;0;"Tannin";"Smith03";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"62.31.239.72";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Sugarfishes";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Aristotle~enwiki";"Jumpy~enwiki";"Dysprosia"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;6;0;"Tannin";"Angela";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"Guaka";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;23;0;"Tannin";"Zoe";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Smith03";"Jumpy~enwiki";"Dysprosia"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;26;0;"Tannin";"WhisperToMe";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Heron";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;3;0;"Tannin";"Den fjättrade ankan~enwiki";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;3;0;"Tannin";"80.202.98.215";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;9;0;"Tannin";"128.32.185.226";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;25;0;"Tannin";"216.229.90.120";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"Vzbs34";"Tannin";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;128;0;"Tannin";"The Cunctator";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;14;0;"Tannin";"MikeSchinkel";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;408;0;"Tannin";"Minesweeper";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"139.20.140.49";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;36;0;"Tannin";"DanKeshet";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"BrianHansen~enwiki";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;3;0;"Tannin";"Andrew Blair";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;8;0;"Tannin";"Ed Poor";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;92;0;"Tannin";"64.109.11.124";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Samuel~enwiki";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"Two halves";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"207.172.11.150";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;37;0;"Tannin";"Sjc";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Sannse";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;93;0;"Tannin";"12.240.227.239";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;4;0;"Tannin";"Tedius Zanarukando";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;19;0;"Tannin";"66.35.239.94";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"JohnOwens";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;3;0;"Tannin";"24.130.213.242";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Olivier";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;392;0;"Tannin";"Soulpatch";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;13;0;"Tannin";"Wenteng";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Gianfranco";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"207.172.11.147";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;36;0;"Tannin";"Arno";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;11;0;"Tannin";"Snoyes";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;6;0;"Tannin";"Wiwaxia";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"143.54.9.100";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;32;0;"Tannin";"TMLutas";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;600;0;"Tannin";"Vzbs34";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"220.67.255.55";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;2;0;"Tannin";"207.179.108.132";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;7;0;"Tannin";"BuddhaInside";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;3;0;"Tannin";"BryceHarrington";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;21;0;"Tannin";"204.249.174.32";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Fuzheado";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;13;0;"Tannin";"210.49.193.178";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Zippy";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;121;0;"Tannin";"Aristotle~enwiki";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Rimez";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;1;0;"Tannin";"Pontist";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576080;2003-12-17T03:27:33Z;1071608140000;RESTORED;7;0;"Tannin";"136.152.197.76";"Jumpy~enwiki";"Ahoerstemeier"
"George W. Bush";3414021;8576082;2003-12-18T07:13:19Z;1071628053000;ADDED;11;1;"207.94.147.79";;;
"George W. Bush";3414021;8576086;2003-12-18T07:21:54Z;1071728031000;ADDED;51;1;"216.86.125.77";;;
"George W. Bush";3414021;8576088;2003-12-18T14:08:01Z;1071728514000;DELETED;51;0;"Pakaran";"216.86.125.77";"216.86.125.77";""
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;7;1;"213.106.248.77";"Fonzy";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;11;1;"213.106.248.77";"195.92.168.166";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;56;1;"213.106.248.77";"216.229.90.232";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;13;1;"213.106.248.77";"210.49.193.178";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"152.163.253.102";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Stormwriter";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;3;1;"213.106.248.77";"Ram-Man";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;5;1;"213.106.248.77";"209.86.249.113";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;122;1;"213.106.248.77";"Aristotle~enwiki";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;2;1;"213.106.248.77";"Guaka";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;5;1;"213.106.248.77";"64.26.98.90";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Zippy";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;23;1;"213.106.248.77";"Zoe";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;6;1;"213.106.248.77";"Wiwaxia";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;26;1;"213.106.248.77";"WhisperToMe";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;602;1;"213.106.248.77";"Vzbs34";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;3;1;"213.106.248.77";"80.202.98.215";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"62.31.239.72";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;2;1;"213.106.248.77";"Vzbs34";"Tannin";"Tannin"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"207.172.11.147";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;3;1;"213.106.248.77";"Andrew Blair";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;28;1;"213.106.248.77";"216.192.143.2";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;25;1;"213.106.248.77";"216.229.90.120";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;92;1;"213.106.248.77";"64.109.11.124";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;3;1;"213.106.248.77";"Den fjättrade ankan~enwiki";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;128;1;"213.106.248.77";"The Cunctator";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;6;1;"213.106.248.77";"82.64.203.65";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;8;1;"213.106.248.77";"Ed Poor";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;9;1;"213.106.248.77";"128.32.185.226";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"207.172.11.150";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;14;1;"213.106.248.77";"MikeSchinkel";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;22;1;"213.106.248.77";"207.225.20.102";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;36;1;"213.106.248.77";"DanKeshet";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"139.20.140.49";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;93;1;"213.106.248.77";"12.240.227.239";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Olivier";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Sannse";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"JohnOwens";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;13;1;"213.106.248.77";"Wenteng";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;7;1;"213.106.248.77";"136.152.197.76";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Gianfranco";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;392;1;"213.106.248.77";"Soulpatch";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;2;1;"213.106.248.77";"BrianHansen~enwiki";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Lir";"Ahoerstemeier";"194.8.207.18"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"RobLa";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Heron";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;2;1;"213.106.248.77";"Two halves";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"128.193.88.195";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;3;1;"213.106.248.77";"BryceHarrington";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;6;1;"213.106.248.77";"Angela";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Rimez";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;2;1;"213.106.248.77";"Wik";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;36;1;"213.106.248.77";"Arno";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Sugarfishes";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;2;1;"213.106.248.77";"143.54.9.100";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;38;1;"213.106.248.77";"Smith03";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Pontist";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;37;1;"213.106.248.77";"Sjc";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;19;1;"213.106.248.77";"66.35.239.94";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;11;1;"213.106.248.77";"Tubby";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;3;1;"213.106.248.77";"24.130.213.242";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;32;1;"213.106.248.77";"TMLutas";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;4;1;"213.106.248.77";"Tedius Zanarukando";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;7;1;"213.106.248.77";"BuddhaInside";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;21;1;"213.106.248.77";"204.249.174.32";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"Tannin";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"AxelBoldt";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;1;1;"213.106.248.77";"68.85.3.162";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;7;1;"213.106.248.77";"142.177.108.15";"Tannin";"Jumpy~enwiki"
"George W. Bush";3414021;8576090;2003-12-18T14:09:17Z;1071752881000;DELETED;6;1;"213.106.248.77";"67.122.15.11";"Tannin";"Jumpy~enwiki"
